epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.2925,0.7131,0.6269,0.8182,0.5333,0.2973,0.7274,0.6417,0.5385,0.7206
1,0.2824,0.7319,0.6866,0.619,0.7174,0.2959,0.7279,0.675,0.6154,0.7206
2,0.2952,0.5385,0.4925,0.4444,0.5102,0.304,0.7282,0.6667,0.4808,0.8088
3,0.2874,0.4769,0.597,0.0667,0.75,0.317,0.7274,0.675,0.4038,0.8824
4,0.3185,0.687,0.6418,0.3333,0.85,0.2971,0.7291,0.65,0.5192,0.75
5,0.311,0.6618,0.597,0.6667,0.5581,0.2962,0.7294,0.6667,0.5962,0.7206
6,0.2889,0.6957,0.6716,0.7391,0.6364,0.2951,0.7299,0.6833,0.6923,0.6765
7,0.279,0.6587,0.5821,0.4444,0.6327,0.3014,0.7302,0.6583,0.4808,0.7941
8,0.3152,0.6241,0.5522,0.5556,0.55,0.2958,0.7288,0.6667,0.7308,0.6176
9,0.2907,0.6519,0.597,0.6667,0.5714,0.3004,0.7282,0.65,0.4808,0.7794
10,0.2976,0.686,0.6716,0.5833,0.7209,0.2971,0.7282,0.675,0.6154,0.7206
11,0.3082,0.6192,0.5821,0.5455,0.6,0.297,0.7279,0.675,0.6346,0.7059
12,0.3397,0.5363,0.5522,0.5862,0.5263,0.2986,0.7279,0.6417,0.7308,0.5735
13,0.2922,0.6713,0.5522,0.85,0.4255,0.296,0.7279,0.65,0.7115,0.6029
14,0.2925,0.6787,0.4776,0.8,0.3404,0.2956,0.7279,0.6667,0.6923,0.6471
15,0.3184,0.6182,0.4925,0.6538,0.3902,0.2957,0.7271,0.6667,0.6923,0.6471
16,0.3115,0.606,0.5522,0.5385,0.561,0.2954,0.7274,0.6667,0.6923,0.6471
17,0.3131,0.559,0.4627,0.5714,0.413,0.2955,0.7294,0.6667,0.6923,0.6471
18,0.2943,0.6789,0.597,0.6522,0.5682,0.2956,0.7296,0.675,0.6923,0.6618
19,0.2828,0.7868,0.7313,0.875,0.6512,0.2957,0.7291,0.6833,0.6923,0.6765
