epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.116,0.8985,0.8222,0.8571,0.8158,0.1472,0.9565,0.875,0.8704,0.8788
1,0.1137,0.9155,0.8889,0.75,0.9189,0.1468,0.9562,0.875,0.8704,0.8788
2,0.0806,0.9696,0.8667,0.875,0.8649,0.1466,0.9545,0.8667,0.8519,0.8788
3,0.069,0.9774,0.9333,0.8571,0.9474,0.1465,0.9548,0.8667,0.8519,0.8788
4,0.0681,1.0,0.8444,1.0,0.8158,0.1473,0.9545,0.8667,0.8519,0.8788
5,0.087,0.9626,0.9556,0.9091,0.9706,0.147,0.9548,0.8667,0.8519,0.8788
6,0.0628,1.0,0.9556,1.0,0.9444,0.147,0.954,0.8667,0.8519,0.8788
7,0.1338,0.8459,0.8667,0.7143,0.8947,0.146,0.9543,0.8667,0.8519,0.8788
8,0.0949,0.9628,0.9111,0.875,0.9189,0.1453,0.954,0.8667,0.8519,0.8788
9,0.1038,0.9358,0.8444,0.875,0.8378,0.1452,0.954,0.8667,0.8519,0.8788
10,0.0858,0.955,0.8444,0.8,0.85,0.1487,0.9534,0.85,0.8148,0.8788
11,0.0805,0.973,0.9111,0.75,0.9459,0.1476,0.9531,0.8667,0.8519,0.8788
12,0.1053,0.9904,0.9111,0.8462,0.9375,0.1455,0.954,0.8583,0.8519,0.8636
13,0.0634,0.9817,0.8889,1.0,0.878,0.1453,0.9537,0.8583,0.8519,0.8636
14,0.0689,0.9774,0.8889,1.0,0.8684,0.1459,0.9529,0.8667,0.8519,0.8788
15,0.0934,0.8841,0.8667,0.5,0.9024,0.1467,0.9529,0.8667,0.8519,0.8788
16,0.0758,0.9815,0.9333,1.0,0.9167,0.147,0.9531,0.8667,0.8519,0.8788
17,0.0974,0.9527,0.9333,0.75,0.973,0.1464,0.9529,0.8667,0.8519,0.8788
18,0.1005,0.9506,0.8889,0.8889,0.8889,0.1459,0.9534,0.8667,0.8519,0.8788
19,0.0923,0.9561,0.8667,1.0,0.8378,0.1459,0.9534,0.8667,0.8519,0.8788
