epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.1496,0.8504,0.7857,0.75,0.9167,0.1538,0.8808,0.8583,0.8947,0.72
1,0.1523,0.8854,0.7321,0.6667,0.8824,0.152,0.8804,0.8583,0.8947,0.72
2,0.1223,0.897,0.75,0.6889,1.0,0.1554,0.8813,0.8667,0.9158,0.68
3,0.0947,0.9576,0.8393,0.8222,0.9091,0.1602,0.8804,0.8667,0.9158,0.68
4,0.0841,0.9785,0.9464,0.9302,1.0,0.1589,0.8821,0.8667,0.9158,0.68
5,0.1017,0.9349,0.7321,0.7083,0.875,0.178,0.8813,0.85,0.9474,0.48
6,0.1295,0.9034,0.7321,0.7045,0.8333,0.1759,0.8804,0.85,0.9474,0.48
7,0.1206,0.9223,0.8214,0.7955,0.9167,0.174,0.8783,0.8583,0.9368,0.56
8,0.1003,0.9435,0.875,0.8913,0.8,0.1736,0.8787,0.8583,0.9368,0.56
9,0.1124,0.9428,0.8571,0.8372,0.9231,0.1712,0.8787,0.8583,0.9368,0.56
10,0.1195,0.875,0.8036,0.7917,0.875,0.1736,0.8783,0.8583,0.9368,0.56
11,0.0833,0.9696,0.8571,0.8261,1.0,0.178,0.8796,0.85,0.9474,0.48
12,0.1008,0.9349,0.8393,0.8333,0.875,0.1822,0.8787,0.85,0.9474,0.48
13,0.1062,0.9141,0.8214,0.8542,0.625,0.1798,0.8775,0.85,0.9474,0.48
14,0.0874,0.9551,0.875,0.8723,0.8889,0.1802,0.8775,0.85,0.9474,0.48
15,0.1333,0.8909,0.8214,0.8222,0.8182,0.1792,0.8775,0.85,0.9474,0.48
16,0.1276,0.9457,0.8571,0.8718,0.8235,0.1773,0.8779,0.85,0.9474,0.48
17,0.1235,0.9082,0.8214,0.8095,0.8571,0.1758,0.8775,0.8583,0.9474,0.52
18,0.1367,0.844,0.7321,0.7021,0.8889,0.1767,0.8775,0.8583,0.9474,0.52
19,0.0989,0.9374,0.8393,0.8222,0.9091,0.1768,0.8775,0.8583,0.9474,0.52
