epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.18,0.7895,0.8222,0.1429,0.9474,0.1763,0.943,0.875,0.8148,0.9242
1,0.1838,0.8986,0.8667,0.375,0.973,0.1735,0.9436,0.875,0.8148,0.9242
2,0.184,0.8446,0.8889,0.75,0.9189,0.1726,0.9436,0.875,0.8148,0.9242
3,0.1683,0.8872,0.8667,0.5714,0.9211,0.1744,0.9439,0.875,0.7963,0.9394
4,0.1754,0.7744,0.7778,0.4286,0.8421,0.1738,0.9433,0.875,0.7963,0.9394
5,0.2157,0.7914,0.7333,0.7273,0.7353,0.1724,0.943,0.85,0.7963,0.8939
6,0.1791,0.9352,0.8,0.8889,0.7778,0.1753,0.9402,0.8583,0.7963,0.9091
7,0.167,0.8534,0.7333,0.8571,0.7105,0.1781,0.9405,0.8583,0.7963,0.9091
8,0.1821,0.8277,0.7778,0.625,0.8108,0.1755,0.9405,0.8583,0.7963,0.9091
9,0.178,0.8514,0.8222,0.625,0.8649,0.1755,0.9388,0.85,0.7963,0.8939
10,0.1506,0.885,0.7778,0.8,0.775,0.1865,0.9377,0.8667,0.7963,0.9242
11,0.188,0.7635,0.7778,0.375,0.8649,0.1839,0.938,0.8583,0.7963,0.9091
12,0.22,0.9111,0.9111,0.7692,0.9688,0.1822,0.938,0.8583,0.7963,0.9091
13,0.1473,0.6951,0.7333,0.0,0.8049,0.1824,0.9377,0.8583,0.7963,0.9091
14,0.1663,0.8459,0.8889,0.7143,0.9211,0.1837,0.9371,0.8583,0.7963,0.9091
15,0.152,0.6402,0.7333,0.5,0.7561,0.1872,0.9366,0.85,0.7778,0.9091
16,0.1713,0.929,0.8444,0.7778,0.8611,0.1869,0.9363,0.85,0.7778,0.9091
17,0.1708,0.9223,0.8667,0.75,0.8919,0.1872,0.936,0.85,0.7778,0.9091
18,0.2022,0.7191,0.7556,0.3333,0.8611,0.1866,0.9357,0.85,0.7778,0.9091
19,0.1705,0.8649,0.8222,0.625,0.8649,0.1861,0.9357,0.85,0.7778,0.9091
