epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.2803,0.6414,0.7333,0.0,1.0,0.2853,0.7653,0.6667,0.6538,0.6765
1,0.283,0.7091,0.6889,0.0,0.9688,0.2866,0.7647,0.675,0.75,0.6176
2,0.2656,0.7299,0.8,0.1818,1.0,0.2857,0.765,0.6833,0.7308,0.6471
3,0.2645,0.64,0.7111,0.0,0.9143,0.2851,0.767,0.65,0.6154,0.6765
4,0.3105,0.7478,0.6444,0.0625,0.9655,0.2873,0.7653,0.6667,0.75,0.6029
5,0.2937,0.7644,0.7333,0.3333,0.9333,0.2998,0.7661,0.6833,0.8846,0.5294
6,0.3065,0.6891,0.6444,0.4118,0.7857,0.3054,0.7673,0.675,0.8846,0.5147
7,0.2626,0.7543,0.8222,0.5,0.9143,0.2935,0.767,0.7,0.8654,0.5735
8,0.3139,0.753,0.6444,0.3158,0.8846,0.3116,0.7678,0.675,0.9038,0.5
9,0.2757,0.6845,0.6444,0.6364,0.6471,0.2995,0.7687,0.6833,0.8846,0.5294
10,0.2848,0.8489,0.7333,0.3333,0.9333,0.3012,0.7687,0.6833,0.8846,0.5294
11,0.3008,0.66,0.6889,0.4,0.8333,0.3032,0.7689,0.675,0.8846,0.5147
12,0.3504,0.6008,0.4889,0.2273,0.7391,0.3112,0.7658,0.6833,0.9231,0.5
13,0.2842,0.7558,0.6667,0.7857,0.6129,0.314,0.7658,0.6833,0.9231,0.5
14,0.2973,0.6359,0.6222,0.5714,0.6452,0.312,0.7661,0.6833,0.9231,0.5
15,0.3027,0.7017,0.7333,0.5882,0.8214,0.3108,0.7661,0.675,0.9038,0.5
16,0.3004,0.6897,0.7111,0.5,0.8276,0.3116,0.7664,0.675,0.9038,0.5
17,0.304,0.6111,0.5556,0.4,0.6333,0.312,0.7661,0.675,0.9038,0.5
18,0.2779,0.6944,0.6444,0.4167,0.7273,0.3107,0.7661,0.675,0.9038,0.5
19,0.2714,0.9111,0.8222,1.0,0.7333,0.31,0.7661,0.675,0.8846,0.5147
