epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.1108,1.0,1.0,1.0,1.0,0.177,0.9433,0.875,0.8148,0.9242
1,0.0644,1.0,1.0,1.0,1.0,0.1775,0.9439,0.875,0.8148,0.9242
2,0.0811,1.0,1.0,1.0,1.0,0.1786,0.9439,0.875,0.8148,0.9242
3,0.0716,1.0,0.9091,1.0,0.8889,0.1785,0.9444,0.8667,0.7963,0.9242
4,0.0841,1.0,1.0,1.0,1.0,0.1764,0.9442,0.875,0.8148,0.9242
5,0.0867,1.0,1.0,1.0,1.0,0.1744,0.9436,0.875,0.8148,0.9242
6,0.1051,1.0,0.8182,1.0,0.7778,0.1735,0.9436,0.875,0.8148,0.9242
7,0.1845,0.7222,0.7273,0.5,0.7778,0.1728,0.9433,0.875,0.8148,0.9242
8,0.157,0.9643,0.8182,1.0,0.7143,0.1718,0.943,0.875,0.8148,0.9242
9,0.1017,1.0,0.9091,1.0,0.875,0.1707,0.9428,0.875,0.8148,0.9242
10,0.0958,1.0,0.9091,1.0,0.8889,0.1703,0.9422,0.875,0.8148,0.9242
11,0.1715,0.8929,0.8182,0.75,0.8571,0.1695,0.9416,0.8667,0.8148,0.9091
12,0.0848,1.0,0.8182,1.0,0.8,0.1691,0.9419,0.8667,0.8148,0.9091
13,0.0815,0.9444,0.9091,1.0,0.8889,0.1687,0.9419,0.8583,0.8148,0.8939
14,0.0918,1.0,0.8182,1.0,0.8,0.1691,0.943,0.875,0.8148,0.9242
15,0.1852,0.2,0.9091,0.0,1.0,0.1697,0.9433,0.875,0.8148,0.9242
16,0.1053,1.0,0.8182,1.0,0.7778,0.1694,0.9433,0.875,0.8148,0.9242
17,0.1752,0.9286,0.8182,1.0,0.7143,0.168,0.943,0.8583,0.8148,0.8939
18,0.1139,1.0,0.8182,1.0,0.7778,0.1674,0.9436,0.85,0.8148,0.8788
19,0.1603,0.8333,0.7273,0.5,0.7778,0.1669,0.9439,0.85,0.8148,0.8788
