epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.0822,0.9444,0.9091,1.0,0.8889,0.1477,0.9568,0.875,0.8704,0.8788
1,0.0669,1.0,0.8182,1.0,0.8,0.1473,0.9565,0.875,0.8704,0.8788
2,0.0482,1.0,0.9091,1.0,0.9,0.1472,0.9565,0.8583,0.8333,0.8788
3,0.0525,1.0,1.0,1.0,1.0,0.1472,0.9562,0.8583,0.8333,0.8788
4,0.0694,1.0,0.9091,1.0,0.875,0.1468,0.9565,0.8667,0.8519,0.8788
5,0.0521,1.0,1.0,1.0,1.0,0.1465,0.9571,0.8667,0.8519,0.8788
6,0.0573,1.0,0.9091,1.0,0.8889,0.1463,0.9568,0.8667,0.8519,0.8788
7,0.1201,0.8889,0.8182,1.0,0.7778,0.1462,0.9565,0.8667,0.8519,0.8788
8,0.0974,1.0,1.0,1.0,1.0,0.1461,0.9557,0.8667,0.8519,0.8788
9,0.0943,1.0,0.9091,1.0,0.875,0.1463,0.9559,0.875,0.8704,0.8788
10,0.081,1.0,0.8182,1.0,0.7778,0.1462,0.9559,0.8667,0.8704,0.8636
11,0.11,1.0,0.9091,1.0,0.8571,0.1462,0.9559,0.8667,0.8704,0.8636
12,0.0496,1.0,1.0,1.0,1.0,0.1462,0.9559,0.8667,0.8704,0.8636
13,0.0744,1.0,0.8182,1.0,0.7778,0.146,0.9557,0.8667,0.8704,0.8636
14,0.0771,1.0,0.8182,1.0,0.8,0.1455,0.9554,0.8667,0.8519,0.8788
15,0.1074,0.9,0.9091,0.0,1.0,0.1456,0.9551,0.8667,0.8519,0.8788
16,0.0617,1.0,1.0,1.0,1.0,0.1456,0.9548,0.8667,0.8519,0.8788
17,0.1819,0.9286,0.9091,0.75,1.0,0.1454,0.9545,0.8667,0.8519,0.8788
18,0.0806,1.0,0.9091,1.0,0.8889,0.1455,0.9551,0.8667,0.8519,0.8788
19,0.1297,1.0,0.8182,1.0,0.7778,0.1459,0.9545,0.875,0.8889,0.8636
