epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.1275,0.9,0.7273,0.7,1.0,0.1537,0.88,0.8583,0.8947,0.72
1,0.1297,0.9167,0.7273,0.625,1.0,0.1575,0.88,0.8667,0.9158,0.68
2,0.1296,0.8333,0.8182,0.7778,1.0,0.1594,0.8787,0.8667,0.9158,0.68
3,0.0768,1.0,0.9091,0.8571,1.0,0.1595,0.8787,0.8667,0.9158,0.68
4,0.0641,1.0,0.9091,0.875,1.0,0.1594,0.88,0.8667,0.9158,0.68
5,0.0784,1.0,0.6364,0.6,1.0,0.1618,0.8796,0.8667,0.9158,0.68
6,0.1689,0.8889,0.7273,0.7778,0.5,0.1634,0.8796,0.85,0.9158,0.6
7,0.0873,1.0,0.8182,0.8,1.0,0.1644,0.8787,0.8583,0.9263,0.6
8,0.0957,0.9444,0.9091,0.8889,1.0,0.1653,0.8783,0.8583,0.9263,0.6
9,0.0709,0.9583,0.9091,0.875,1.0,0.1653,0.8787,0.8583,0.9263,0.6
10,0.1193,0.9444,0.8182,0.7778,1.0,0.1652,0.8779,0.8583,0.9263,0.6
11,0.0902,1.0,0.7273,0.6667,1.0,0.1667,0.8779,0.8667,0.9368,0.6
12,0.1867,0.7778,0.5455,0.5556,0.5,0.1679,0.8783,0.8667,0.9368,0.6
13,0.0689,1.0,0.9091,0.8889,1.0,0.1682,0.8783,0.8667,0.9368,0.6
14,0.0917,0.9,0.8182,0.9,0.0,0.1679,0.8783,0.8667,0.9368,0.6
15,0.0779,1.0,0.9091,0.8889,1.0,0.1681,0.8783,0.8667,0.9368,0.6
16,0.1115,1.0,0.9091,0.8889,1.0,0.1682,0.8783,0.8667,0.9368,0.6
17,0.1057,0.9444,0.7273,0.6667,1.0,0.1682,0.8783,0.8667,0.9368,0.6
18,0.1375,0.7917,0.8182,0.75,1.0,0.1684,0.8783,0.8667,0.9368,0.6
19,0.0963,0.9,0.8182,0.8,1.0,0.1684,0.8783,0.8667,0.9368,0.6
