epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.121,0.8947,0.7727,0.7368,1.0,0.157,0.88,0.8667,0.9158,0.68
1,0.2124,0.819,0.7273,0.7333,0.7143,0.1561,0.8796,0.8667,0.9158,0.68
2,0.1212,0.8596,0.7727,0.7368,1.0,0.1541,0.88,0.8667,0.9053,0.72
3,0.084,1.0,0.8636,0.7857,1.0,0.1539,0.8808,0.8583,0.8947,0.72
4,0.0945,0.9529,0.8182,0.7647,1.0,0.1544,0.8808,0.8667,0.9053,0.72
5,0.0885,1.0,0.7273,0.6842,1.0,0.1608,0.8796,0.8667,0.9158,0.68
6,0.1585,0.8588,0.6818,0.6471,0.8,0.1627,0.88,0.85,0.9158,0.6
7,0.1224,0.9294,0.7727,0.7059,1.0,0.1673,0.88,0.8667,0.9368,0.6
8,0.1036,0.9123,0.8636,0.8947,0.6667,0.1686,0.88,0.8667,0.9368,0.6
9,0.1403,0.9238,0.8182,0.8,0.8571,0.1644,0.8808,0.8583,0.9263,0.6
10,0.1408,0.8947,0.6364,0.5789,1.0,0.1651,0.8804,0.8583,0.9263,0.6
11,0.1102,0.9123,0.7727,0.7368,1.0,0.1688,0.8796,0.8667,0.9368,0.6
12,0.13,0.8772,0.7273,0.7368,0.6667,0.1708,0.8796,0.8583,0.9368,0.56
13,0.0669,0.975,0.9091,0.9,1.0,0.1729,0.8796,0.8583,0.9474,0.52
14,0.0807,0.9649,0.8636,0.8947,0.6667,0.1727,0.8796,0.8583,0.9474,0.52
15,0.0836,0.9649,0.9091,0.8947,1.0,0.173,0.8792,0.8583,0.9474,0.52
16,0.1099,0.9529,0.9091,0.8824,1.0,0.1732,0.8792,0.8583,0.9474,0.52
17,0.1507,0.8353,0.7273,0.7647,0.6,0.1734,0.8792,0.8583,0.9474,0.52
18,0.1418,0.8194,0.7273,0.6667,1.0,0.1732,0.8792,0.8583,0.9474,0.52
19,0.1008,0.9529,0.8182,0.8235,0.8,0.1732,0.8792,0.8583,0.9474,0.52
