epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.2626,0.7619,0.6818,0.8571,0.6,0.2815,0.8281,0.6417,0.9423,0.4118
1,0.2009,0.8857,0.7273,0.8571,0.6667,0.2706,0.8278,0.7167,0.9038,0.5735
2,0.213,0.906,0.7727,0.8889,0.6923,0.2701,0.8278,0.7167,0.9038,0.5735
3,0.1628,0.9825,0.7727,1.0,0.7368,0.2634,0.8266,0.7417,0.8462,0.6618
4,0.1725,0.9524,0.8636,1.0,0.8,0.2604,0.8261,0.775,0.8077,0.75
5,0.1621,0.9573,0.9545,1.0,0.9231,0.2607,0.8261,0.7583,0.8077,0.7206
6,0.2236,0.8333,0.8182,0.6667,0.875,0.2613,0.8261,0.7583,0.8077,0.7206
7,0.1429,1.0,0.8636,1.0,0.85,0.2602,0.8255,0.7583,0.7692,0.75
8,0.2362,0.8547,0.7273,0.7778,0.6923,0.2605,0.8244,0.7583,0.7692,0.75
9,0.1851,0.9062,0.7727,0.8333,0.75,0.2604,0.8244,0.7583,0.7692,0.75
10,0.2288,0.8839,0.8182,0.625,0.9286,0.2604,0.8241,0.7583,0.7692,0.75
11,0.3457,0.6667,0.5909,0.4444,0.6923,0.2625,0.8261,0.7583,0.8269,0.7059
12,0.209,0.9167,0.8182,0.7,0.9167,0.2661,0.8269,0.75,0.8654,0.6618
13,0.1928,0.9744,0.8636,1.0,0.7692,0.2674,0.8261,0.7333,0.8846,0.6176
14,0.2517,0.8034,0.7273,0.7778,0.6923,0.2677,0.8261,0.7333,0.8846,0.6176
15,0.1719,0.9573,0.8636,0.8889,0.8462,0.2672,0.8261,0.7417,0.8846,0.6324
16,0.2635,0.6,0.6364,0.2,0.7647,0.2664,0.8264,0.75,0.8846,0.6471
17,0.2432,0.8393,0.8636,0.75,0.9286,0.2672,0.8264,0.7417,0.8846,0.6324
18,0.1459,1.0,0.8636,1.0,0.8,0.2663,0.8255,0.7417,0.8654,0.6471
19,0.1932,0.9048,0.8182,0.8571,0.8,0.2643,0.8241,0.7417,0.8462,0.6618
