epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.1099,0.9123,0.8182,0.8421,0.6667,0.1287,0.9474,0.8833,0.9368,0.68
1,0.223,0.8571,0.8182,0.8667,0.7143,0.1224,0.9474,0.8917,0.9368,0.72
2,0.1032,0.9123,0.8182,0.7895,1.0,0.115,0.9478,0.9,0.9368,0.76
3,0.0874,0.9732,0.9091,0.8571,1.0,0.1116,0.9478,0.9083,0.9368,0.8
4,0.069,1.0,0.8636,0.8235,1.0,0.1093,0.9478,0.9083,0.9368,0.8
5,0.0777,1.0,0.7727,0.7368,1.0,0.1126,0.9482,0.9,0.9368,0.76
6,0.1523,0.8706,0.7727,0.7647,0.8,0.1109,0.9469,0.9083,0.9368,0.8
7,0.0778,0.9882,0.8636,0.8235,1.0,0.1122,0.9469,0.9083,0.9368,0.8
8,0.116,0.8772,0.8182,0.8947,0.3333,0.1111,0.9465,0.9083,0.9368,0.8
9,0.1213,0.9524,0.8636,0.8667,0.8571,0.1069,0.9474,0.9167,0.9368,0.84
10,0.195,0.7018,0.6364,0.5789,1.0,0.1063,0.9465,0.9167,0.9368,0.84
11,0.0775,0.9825,0.8182,0.7895,1.0,0.112,0.9465,0.9,0.9368,0.76
12,0.1032,0.8947,0.8182,0.7895,1.0,0.1168,0.9474,0.9,0.9368,0.76
13,0.0505,1.0,0.8636,0.85,1.0,0.1214,0.9474,0.8917,0.9368,0.72
14,0.1105,0.9123,0.9545,1.0,0.6667,0.1245,0.9474,0.8917,0.9368,0.72
15,0.073,0.9474,0.9545,0.9474,1.0,0.1186,0.9478,0.8917,0.9368,0.72
16,0.0791,0.9647,0.8636,0.8235,1.0,0.1189,0.9478,0.8917,0.9368,0.72
17,0.1454,0.8588,0.7727,0.7647,0.8,0.1183,0.9478,0.8917,0.9368,0.72
18,0.1255,0.8611,0.7273,0.6667,1.0,0.1174,0.9478,0.8917,0.9368,0.72
19,0.1007,0.9412,0.9545,0.9412,1.0,0.1172,0.9478,0.8917,0.9368,0.72
