epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.1218,0.9412,0.9091,0.8,0.9412,0.148,0.9565,0.875,0.8704,0.8788
1,0.0626,1.0,0.9091,1.0,0.8947,0.1475,0.9565,0.875,0.8704,0.8788
2,0.0542,1.0,0.9091,1.0,0.8824,0.1468,0.9562,0.875,0.8704,0.8788
3,0.0822,0.9649,0.8636,0.6667,0.8947,0.1464,0.9557,0.8667,0.8519,0.8788
4,0.0561,1.0,0.9091,1.0,0.8824,0.1465,0.9559,0.875,0.8704,0.8788
5,0.1051,0.9479,0.8636,0.8333,0.875,0.1464,0.9557,0.8667,0.8519,0.8788
6,0.0665,1.0,0.8636,1.0,0.8333,0.1463,0.9559,0.8667,0.8519,0.8788
7,0.0971,0.9298,0.8182,1.0,0.7895,0.1463,0.9562,0.8667,0.8519,0.8788
8,0.0839,0.9896,0.9545,1.0,0.9375,0.1459,0.9557,0.8667,0.8519,0.8788
9,0.1291,0.9176,0.9091,0.8,0.9412,0.1457,0.9545,0.8667,0.8519,0.8788
10,0.082,1.0,0.7727,1.0,0.75,0.1457,0.954,0.8667,0.8519,0.8788
11,0.0903,0.9647,0.8182,0.8,0.8235,0.1458,0.9545,0.8667,0.8519,0.8788
12,0.0711,1.0,0.9545,1.0,0.9375,0.1457,0.954,0.8667,0.8519,0.8788
13,0.0714,0.9825,0.9091,1.0,0.8947,0.1456,0.9543,0.8667,0.8519,0.8788
14,0.0644,1.0,0.8182,1.0,0.7895,0.1463,0.954,0.8667,0.8519,0.8788
15,0.0999,0.9298,0.8636,0.6667,0.8947,0.1471,0.9531,0.8667,0.8519,0.8788
16,0.0702,1.0,1.0,1.0,1.0,0.1478,0.9534,0.8667,0.8519,0.8788
17,0.1267,0.9583,0.9091,0.8333,0.9375,0.1457,0.954,0.8667,0.8519,0.8788
18,0.083,1.0,0.8182,1.0,0.7778,0.1456,0.9537,0.8667,0.8519,0.8788
19,0.0939,0.9474,0.8636,1.0,0.8421,0.1459,0.9534,0.8667,0.8519,0.8788
