epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.1638,0.8,0.8485,0.4,0.9286,0.1754,0.9433,0.875,0.8148,0.9242
1,0.0692,1.0,0.9697,1.0,0.9643,0.1742,0.9439,0.875,0.8148,0.9242
2,0.0741,1.0,0.9091,1.0,0.8929,0.1734,0.9442,0.875,0.8148,0.9242
3,0.085,0.9741,0.8788,1.0,0.8621,0.1753,0.9436,0.875,0.8148,0.9242
4,0.0849,0.9945,0.9091,1.0,0.8846,0.1751,0.9439,0.8667,0.7963,0.9242
5,0.108,0.9739,0.8788,0.9,0.8696,0.1729,0.9439,0.875,0.8148,0.9242
6,0.0873,0.989,0.8788,1.0,0.8462,0.1726,0.9433,0.875,0.8148,0.9242
7,0.1217,0.8448,0.8485,0.75,0.8621,0.1747,0.9433,0.8667,0.7963,0.9242
8,0.1161,0.9615,0.8788,1.0,0.8462,0.1716,0.9436,0.875,0.8148,0.9242
9,0.1016,0.9383,0.8788,0.8333,0.8889,0.1719,0.9433,0.875,0.8148,0.9242
10,0.1024,0.9222,0.7273,1.0,0.7,0.178,0.9428,0.875,0.7963,0.9394
11,0.1313,0.8846,0.8485,0.8571,0.8462,0.1758,0.9428,0.8667,0.7963,0.9242
12,0.1515,0.912,0.8788,0.8889,0.875,0.1693,0.9433,0.8667,0.8148,0.9091
13,0.0882,0.9741,0.9394,1.0,0.931,0.1682,0.943,0.8667,0.8148,0.9091
14,0.1326,0.9121,0.7879,0.8571,0.7692,0.1699,0.9436,0.8667,0.8148,0.9091
15,0.1336,0.7111,0.7273,0.6667,0.7333,0.1699,0.9442,0.8667,0.8148,0.9091
16,0.1026,0.99,0.8182,1.0,0.76,0.1707,0.9436,0.8667,0.8148,0.9091
17,0.0983,0.9691,0.9091,0.8333,0.9259,0.1692,0.9433,0.8667,0.8148,0.9091
18,0.1236,0.9451,0.8485,0.8571,0.8462,0.168,0.9436,0.8583,0.8148,0.8939
19,0.0965,0.9506,0.8485,0.8333,0.8519,0.1665,0.9436,0.8583,0.8148,0.8939
