epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.1514,0.885,0.8182,0.84,0.75,0.1218,0.9469,0.8917,0.9368,0.72
1,0.1862,0.8609,0.8182,0.8261,0.8,0.1116,0.9478,0.9083,0.9368,0.8
2,0.1337,0.88,0.7879,0.72,1.0,0.1073,0.9491,0.9083,0.9263,0.84
3,0.0949,0.9537,0.8788,0.875,0.8889,0.1048,0.9491,0.9083,0.9263,0.84
4,0.0682,1.0,0.9091,0.88,1.0,0.1047,0.9499,0.9083,0.9263,0.84
5,0.0925,0.9569,0.7576,0.7241,1.0,0.1097,0.9495,0.9083,0.9368,0.8
6,0.1489,0.8395,0.7273,0.7037,0.8333,0.1118,0.9482,0.9083,0.9368,0.8
7,0.1005,0.96,0.8485,0.84,0.875,0.1162,0.9482,0.8917,0.9368,0.72
8,0.1084,0.8444,0.7879,0.8333,0.3333,0.1127,0.9478,0.9083,0.9368,0.8
9,0.103,0.9652,0.9091,0.913,0.9,0.1082,0.9478,0.9083,0.9368,0.8
10,0.1519,0.8214,0.7576,0.7143,1.0,0.1101,0.9482,0.9083,0.9368,0.8
11,0.0929,0.9568,0.8485,0.8148,1.0,0.1109,0.9482,0.9083,0.9368,0.8
12,0.0855,0.9483,0.8788,0.8621,1.0,0.1118,0.9478,0.9083,0.9368,0.8
13,0.1155,0.9121,0.7879,0.8077,0.7143,0.1118,0.9478,0.9083,0.9368,0.8
14,0.0845,0.9397,0.8788,0.8966,0.75,0.1105,0.9478,0.9083,0.9368,0.8
15,0.0913,0.95,0.8788,0.8571,1.0,0.1106,0.9478,0.9083,0.9368,0.8
16,0.0994,0.9259,0.8485,0.8519,0.8333,0.1113,0.9482,0.9083,0.9368,0.8
17,0.1492,0.8826,0.7879,0.6957,1.0,0.1108,0.9482,0.9083,0.9368,0.8
18,0.1377,0.8951,0.6364,0.5556,1.0,0.111,0.9482,0.9083,0.9368,0.8
19,0.1059,0.8827,0.8788,0.8519,1.0,0.1114,0.9486,0.9083,0.9368,0.8
