epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.1086,0.9214,0.8485,0.8,0.8571,0.1477,0.9565,0.875,0.8704,0.8788
1,0.0679,1.0,0.9394,1.0,0.9286,0.1468,0.9562,0.875,0.8704,0.8788
2,0.0559,0.9929,0.9091,1.0,0.8929,0.1467,0.9551,0.8667,0.8519,0.8788
3,0.0739,0.9397,0.9394,0.75,0.9655,0.1471,0.9551,0.8667,0.8519,0.8788
4,0.0625,1.0,0.9091,1.0,0.8846,0.1474,0.9548,0.8667,0.8519,0.8788
5,0.0897,0.9609,0.9394,0.9,0.9565,0.147,0.9548,0.8667,0.8519,0.8788
6,0.0695,1.0,0.9394,1.0,0.9231,0.1469,0.9545,0.8667,0.8519,0.8788
7,0.1204,0.8276,0.8485,0.75,0.8621,0.148,0.9534,0.8667,0.8519,0.8788
8,0.0942,0.978,0.9394,1.0,0.9231,0.1454,0.9543,0.8667,0.8519,0.8788
9,0.1081,0.9259,0.8788,0.8333,0.8889,0.1453,0.9537,0.8667,0.8519,0.8788
10,0.0875,0.9667,0.8182,1.0,0.8,0.1467,0.9531,0.8667,0.8519,0.8788
11,0.0783,0.978,0.9091,0.8571,0.9231,0.1473,0.9531,0.8667,0.8519,0.8788
12,0.1026,0.9861,0.9091,0.8889,0.9167,0.1455,0.9531,0.8667,0.8519,0.8788
13,0.0635,0.9741,0.9091,1.0,0.8966,0.1453,0.9531,0.8667,0.8519,0.8788
14,0.0801,0.978,0.8485,1.0,0.8077,0.1467,0.9526,0.8667,0.8519,0.8788
15,0.0807,0.9333,0.8788,0.6667,0.9,0.1466,0.9531,0.8667,0.8519,0.8788
16,0.0847,0.98,0.9394,1.0,0.92,0.1468,0.9531,0.8667,0.8519,0.8788
17,0.0941,0.9568,0.9394,0.8333,0.963,0.1462,0.9531,0.8667,0.8519,0.8788
18,0.085,0.9835,0.9091,1.0,0.8846,0.1464,0.9531,0.8667,0.8519,0.8788
19,0.0899,0.9691,0.8788,1.0,0.8519,0.1461,0.9531,0.8667,0.8519,0.8788
