epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.1135,0.9364,0.8358,0.8333,0.8364,0.1916,0.922,0.85,0.8704,0.8333
1,0.111,0.9197,0.8806,0.8333,0.8909,0.1931,0.9209,0.85,0.8889,0.8182
2,0.0867,0.9744,0.8955,0.9231,0.8889,0.1899,0.9206,0.85,0.8704,0.8333
3,0.0947,0.9367,0.8806,0.8182,0.8929,0.1892,0.9212,0.8417,0.8519,0.8333
4,0.0829,0.9818,0.9403,0.9167,0.9455,0.1887,0.9209,0.8417,0.8519,0.8333
5,0.1062,0.9596,0.8806,0.875,0.8824,0.1907,0.9206,0.85,0.8704,0.8333
6,0.0843,0.9919,0.9403,0.9286,0.9434,0.1936,0.9195,0.825,0.8889,0.7727
7,0.1383,0.8909,0.7761,0.75,0.7843,0.1955,0.9189,0.825,0.8889,0.7727
8,0.1144,0.9182,0.8209,0.8333,0.8182,0.1946,0.9189,0.8333,0.9074,0.7727
9,0.0997,0.9409,0.8209,0.9167,0.8,0.1916,0.92,0.825,0.8704,0.7879
10,0.1152,0.8411,0.7761,0.625,0.7966,0.1884,0.9198,0.85,0.8704,0.8333
11,0.1324,0.8903,0.8806,0.9231,0.8704,0.1888,0.9184,0.85,0.8519,0.8485
12,0.1049,0.9596,0.9104,0.9375,0.902,0.1908,0.9203,0.8333,0.8704,0.803
13,0.0803,0.9617,0.9254,0.8889,0.931,0.1891,0.9184,0.85,0.8704,0.8333
14,0.101,0.9416,0.9104,0.8462,0.9259,0.1892,0.9198,0.85,0.8704,0.8333
15,0.1007,0.9272,0.8209,0.7778,0.8276,0.1889,0.9184,0.85,0.8704,0.8333
16,0.1176,0.9017,0.8507,0.7692,0.8704,0.1905,0.9181,0.8417,0.8333,0.8485
17,0.097,0.9455,0.9254,0.8333,0.9455,0.1906,0.9172,0.85,0.8519,0.8485
18,0.0962,0.9838,0.9403,1.0,0.9245,0.1905,0.9186,0.85,0.8704,0.8333
19,0.0919,0.9744,0.9104,1.0,0.8868,0.1903,0.9181,0.8583,0.8704,0.8485
