epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.108,0.9455,0.791,0.7455,1.0,0.1087,0.9554,0.8833,0.9158,0.76
1,0.1147,0.9358,0.8657,0.8261,0.9524,0.1065,0.9549,0.8917,0.9158,0.8
2,0.1246,0.8949,0.7761,0.7358,0.9286,0.1106,0.9541,0.8833,0.9263,0.72
3,0.0872,0.9654,0.8657,0.8269,1.0,0.1154,0.9537,0.8917,0.9474,0.68
4,0.0663,0.9872,0.9403,0.9259,1.0,0.1119,0.9533,0.875,0.9263,0.68
5,0.0834,0.9643,0.8358,0.8214,0.9091,0.1282,0.952,0.8917,0.9579,0.64
6,0.123,0.909,0.8657,0.8462,0.9333,0.1236,0.9533,0.9,0.9579,0.68
7,0.0763,0.9818,0.8657,0.8364,1.0,0.1298,0.9528,0.9083,0.9684,0.68
8,0.0896,0.9444,0.8657,0.8333,1.0,0.1326,0.9524,0.9,0.9684,0.64
9,0.1031,0.9436,0.8955,0.8846,0.9333,0.128,0.952,0.9083,0.9684,0.68
10,0.0972,0.933,0.8209,0.7931,1.0,0.1343,0.9533,0.8917,0.9684,0.6
11,0.0769,0.9757,0.8806,0.8679,0.9286,0.1351,0.9528,0.8917,0.9684,0.6
12,0.1029,0.943,0.8806,0.8704,0.9231,0.1357,0.9524,0.8917,0.9684,0.6
13,0.1074,0.9088,0.8209,0.8421,0.7,0.1335,0.952,0.9,0.9684,0.64
14,0.0887,0.9349,0.8209,0.8103,0.8889,0.1339,0.952,0.9,0.9684,0.64
15,0.1082,0.9333,0.8806,0.8846,0.8667,0.1332,0.952,0.9,0.9684,0.64
16,0.0849,0.9807,0.9254,0.9388,0.8889,0.1313,0.952,0.9,0.9684,0.64
17,0.114,0.9375,0.8507,0.8235,0.9375,0.1299,0.952,0.9,0.9684,0.64
18,0.1105,0.9242,0.7612,0.7091,1.0,0.131,0.952,0.9,0.9684,0.64
19,0.0868,0.9351,0.8955,0.8929,0.9091,0.131,0.952,0.9,0.9684,0.64
