epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.2236,0.8148,0.8,1.0,0.0,0.1174,0.9364,0.875,0.9053,0.76
1,0.2805,0.6875,0.7556,0.875,0.4615,0.1216,0.936,0.7833,0.7263,1.0
2,0.2445,0.5286,0.7111,0.8571,0.2,0.1359,0.9381,0.7417,0.6737,1.0
3,0.2088,0.6771,0.6222,0.6,0.7,0.1465,0.9394,0.6833,0.6,1.0
4,0.2067,0.7647,0.6222,0.6176,0.6364,0.1445,0.9377,0.7,0.6211,1.0
5,0.153,0.8846,0.7556,0.7179,1.0,0.1361,0.9373,0.7417,0.6737,1.0
6,0.1761,0.7635,0.7556,0.7568,0.75,0.139,0.9385,0.7417,0.6737,1.0
7,0.2123,0.6204,0.6667,0.7222,0.4444,0.1399,0.9377,0.7333,0.6632,1.0
8,0.208,0.5878,0.5111,0.5405,0.375,0.1382,0.9373,0.7417,0.6737,1.0
9,0.1897,0.7886,0.7556,0.7714,0.7,0.1428,0.9364,0.7167,0.6421,1.0
10,0.1798,0.7481,0.6444,0.6842,0.4286,0.139,0.9373,0.7333,0.6632,1.0
11,0.1935,0.7253,0.6889,0.6944,0.6667,0.1377,0.9368,0.7417,0.6737,1.0
12,0.1618,0.7179,0.7333,0.7436,0.6667,0.1351,0.9364,0.7417,0.6737,1.0
13,0.1924,0.7095,0.7333,0.7568,0.625,0.1351,0.9364,0.7417,0.6737,1.0
14,0.19,0.7095,0.7778,0.8378,0.5,0.1351,0.9364,0.7417,0.6737,1.0
15,0.2265,0.5494,0.6667,0.7778,0.2222,0.1362,0.9373,0.7417,0.6737,1.0
16,0.2153,0.7778,0.7333,0.7576,0.6667,0.1373,0.9368,0.7417,0.6737,1.0
17,0.2016,0.7657,0.7333,0.7143,0.8,0.1391,0.9364,0.7333,0.6632,1.0
18,0.1904,0.6858,0.7333,0.7568,0.625,0.1389,0.9368,0.7333,0.6632,1.0
19,0.1895,0.7601,0.7556,0.8108,0.5,0.1389,0.9368,0.7333,0.6632,1.0
