epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.1827,0.9015,0.8667,0.8333,0.8788,0.2509,0.8306,0.7417,0.8269,0.6765
1,0.1682,0.9255,0.8444,0.7692,0.875,0.2504,0.8331,0.7417,0.8077,0.6912
2,0.1393,0.9545,0.8889,0.9091,0.8824,0.2493,0.8329,0.7583,0.8077,0.7206
3,0.1335,0.9486,0.9333,0.8,0.9714,0.2507,0.8278,0.75,0.75,0.75
4,0.1855,0.9203,0.8222,0.75,0.8621,0.2501,0.8289,0.7583,0.8077,0.7206
5,0.1604,0.9489,0.8667,0.9333,0.8333,0.2515,0.8314,0.75,0.8462,0.6765
6,0.2418,0.8634,0.7778,0.5882,0.8929,0.2588,0.8331,0.675,0.9038,0.5
7,0.1516,0.9714,0.8222,1.0,0.7714,0.2516,0.834,0.7417,0.8462,0.6618
8,0.225,0.8421,0.7333,0.6842,0.7692,0.2544,0.8343,0.7167,0.9038,0.5735
9,0.1626,0.9599,0.8,0.9091,0.7647,0.2524,0.8343,0.7417,0.8654,0.6471
10,0.1901,0.8956,0.8444,0.9333,0.8,0.2527,0.8337,0.7417,0.8654,0.6471
11,0.2258,0.8222,0.7111,0.6667,0.7333,0.2527,0.8334,0.7417,0.8654,0.6471
12,0.2097,0.9032,0.7556,0.7273,0.7826,0.2554,0.8326,0.7083,0.9038,0.5588
13,0.18,0.9078,0.8,0.8571,0.7742,0.2556,0.832,0.7083,0.9038,0.5588
14,0.2109,0.8641,0.7778,0.8571,0.7419,0.2541,0.8329,0.7333,0.9038,0.6029
15,0.1824,0.9244,0.8444,0.7059,0.9286,0.2544,0.8329,0.725,0.9038,0.5882
16,0.1969,0.8772,0.7556,0.75,0.7586,0.255,0.8323,0.7167,0.9038,0.5735
17,0.1468,0.9644,0.8889,0.8,0.9333,0.2553,0.8326,0.7167,0.9038,0.5735
18,0.1144,0.9722,0.9333,0.9167,0.9394,0.2551,0.8326,0.7167,0.9038,0.5735
19,0.1776,0.9156,0.8,0.8667,0.7667,0.2548,0.8326,0.7167,0.9038,0.5735
