epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.2352,0.8333,0.7111,0.9167,0.6364,0.2661,0.8278,0.7333,0.8846,0.6176
1,0.1824,0.9111,0.8,0.8462,0.7812,0.2622,0.8266,0.7583,0.8269,0.7059
2,0.1828,0.9037,0.8222,0.9091,0.7941,0.26,0.8255,0.775,0.8077,0.75
3,0.1879,0.8629,0.8444,0.8,0.8571,0.2644,0.8255,0.7167,0.6346,0.7794
4,0.2067,0.9246,0.8667,0.75,0.931,0.2604,0.8258,0.7583,0.75,0.7647
5,0.1922,0.9111,0.8444,0.8667,0.8333,0.2598,0.8264,0.7583,0.8077,0.7206
6,0.2149,0.9034,0.8889,0.8235,0.9286,0.262,0.8258,0.7583,0.8269,0.7059
7,0.1814,0.8943,0.8222,0.8,0.8286,0.2595,0.8241,0.775,0.8077,0.75
8,0.2364,0.8462,0.7556,0.7895,0.7308,0.2607,0.8241,0.7583,0.8077,0.7206
9,0.1855,0.9225,0.8,0.9091,0.7647,0.26,0.823,0.7583,0.7692,0.75
10,0.2164,0.8556,0.8,0.7333,0.8333,0.2602,0.8224,0.775,0.8077,0.75
11,0.2523,0.7822,0.7333,0.6667,0.7667,0.2606,0.8232,0.7667,0.8077,0.7353
12,0.2121,0.9289,0.8222,0.7273,0.913,0.2677,0.8252,0.7333,0.8654,0.6324
13,0.1982,0.9171,0.8,0.9286,0.7419,0.2634,0.823,0.7583,0.8462,0.6912
14,0.2221,0.8479,0.8222,0.7857,0.8387,0.2625,0.823,0.7583,0.8462,0.6912
15,0.1749,0.9475,0.8667,0.7647,0.9286,0.2628,0.8227,0.7583,0.8462,0.6912
16,0.2432,0.8082,0.7111,0.5625,0.7931,0.2636,0.8232,0.7583,0.8462,0.6912
17,0.2101,0.8933,0.8667,0.8667,0.8667,0.264,0.8241,0.7583,0.8462,0.6912
18,0.1489,0.9798,0.9111,0.9167,0.9091,0.2627,0.823,0.7583,0.8462,0.6912
19,0.2175,0.8578,0.7333,0.8,0.7,0.262,0.8218,0.7583,0.8269,0.7059
