epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.1144,0.9045,0.8209,0.8182,0.8333,0.1186,0.9469,0.8917,0.9368,0.72
1,0.1492,0.9006,0.8209,0.7826,0.9048,0.1076,0.9474,0.9167,0.9368,0.84
2,0.1335,0.8693,0.7761,0.7358,0.9286,0.1074,0.9474,0.9167,0.9368,0.84
3,0.1052,0.9269,0.8657,0.8462,0.9333,0.1108,0.9474,0.9083,0.9368,0.8
4,0.0696,0.9843,0.8955,0.8889,0.9231,0.105,0.9482,0.9083,0.9263,0.84
5,0.0868,0.9481,0.8657,0.8571,0.9091,0.1127,0.9478,0.9,0.9368,0.76
6,0.1182,0.9179,0.7761,0.7308,0.9333,0.1116,0.9478,0.9083,0.9368,0.8
7,0.0883,0.9652,0.8507,0.8182,1.0,0.1146,0.9482,0.8917,0.9368,0.72
8,0.1098,0.9288,0.806,0.7963,0.8462,0.1174,0.9469,0.8917,0.9368,0.72
9,0.0942,0.9449,0.8657,0.8462,0.9333,0.1129,0.9461,0.9083,0.9368,0.8
10,0.1332,0.8295,0.7463,0.7414,0.7778,0.1265,0.9465,0.8917,0.9368,0.72
11,0.0816,0.9771,0.9104,0.9057,0.9286,0.1241,0.9469,0.8917,0.9368,0.72
12,0.1039,0.933,0.8657,0.8519,0.9231,0.1236,0.9469,0.8917,0.9368,0.72
13,0.1116,0.9,0.806,0.8421,0.6,0.1201,0.9469,0.8917,0.9368,0.72
14,0.0982,0.9253,0.8209,0.8103,0.8889,0.122,0.9469,0.8917,0.9368,0.72
15,0.0885,0.9795,0.9403,0.9231,1.0,0.1195,0.9469,0.8917,0.9368,0.72
16,0.1007,0.9592,0.8806,0.8776,0.8889,0.1148,0.9469,0.8917,0.9368,0.72
17,0.1348,0.8922,0.791,0.7451,0.9375,0.1141,0.9469,0.8917,0.9368,0.72
18,0.1102,0.9424,0.7463,0.6909,1.0,0.1154,0.9469,0.8917,0.9368,0.72
19,0.0863,0.9286,0.9104,0.8929,1.0,0.1153,0.9469,0.8917,0.9368,0.72
