epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.1206,0.9106,0.823,0.809,0.875,0.1133,0.9469,0.9083,0.9368,0.8
1,0.1321,0.8992,0.8142,0.7907,0.8889,0.1074,0.9495,0.9083,0.9263,0.84
2,0.1419,0.8781,0.7522,0.7209,0.8519,0.1039,0.9495,0.9083,0.9263,0.84
3,0.1063,0.9174,0.823,0.7778,1.0,0.1095,0.9486,0.9083,0.9368,0.8
4,0.0839,0.9518,0.8584,0.8404,0.9474,0.1224,0.9491,0.8917,0.9368,0.72
5,0.094,0.9546,0.8761,0.8652,0.9167,0.1135,0.9495,0.9,0.9368,0.76
6,0.1019,0.9373,0.8407,0.809,0.9583,0.1118,0.9486,0.9,0.9368,0.76
7,0.108,0.9222,0.8407,0.8298,0.8947,0.1255,0.9469,0.9,0.9474,0.72
8,0.0987,0.936,0.823,0.8065,0.9,0.1226,0.9465,0.8917,0.9368,0.72
9,0.0829,0.9538,0.8761,0.8602,0.95,0.1222,0.9461,0.8917,0.9368,0.72
10,0.1136,0.8924,0.823,0.8211,0.8333,0.1246,0.9461,0.8917,0.9368,0.72
11,0.0933,0.9589,0.885,0.8621,0.9615,0.1184,0.9465,0.8917,0.9368,0.72
12,0.0949,0.9392,0.8938,0.8817,0.95,0.1165,0.9465,0.8917,0.9368,0.72
13,0.1083,0.9188,0.8142,0.8065,0.85,0.1161,0.9465,0.8917,0.9368,0.72
14,0.0953,0.9289,0.8407,0.8229,0.9412,0.1213,0.9457,0.8917,0.9368,0.72
15,0.099,0.945,0.8496,0.8068,1.0,0.1201,0.9457,0.8917,0.9368,0.72
16,0.0953,0.9488,0.8496,0.8333,0.913,0.1201,0.9453,0.8917,0.9368,0.72
17,0.1171,0.9186,0.8142,0.7727,0.96,0.1195,0.9453,0.8917,0.9368,0.72
18,0.0943,0.9509,0.7788,0.7368,1.0,0.1223,0.9457,0.8917,0.9368,0.72
19,0.0958,0.9346,0.8938,0.8791,0.9545,0.1218,0.9457,0.8917,0.9368,0.72
