epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.4,0.6667,0.5455,0.3333,0.8,0.2854,0.765,0.6667,0.6538,0.6765
1,0.1367,1.0,1.0,1.0,1.0,0.2869,0.7639,0.6833,0.75,0.6324
2,0.1445,0.9286,0.9091,1.0,0.8571,0.288,0.7633,0.675,0.7692,0.6029
3,0.1357,1.0,0.8182,1.0,0.7778,0.288,0.7636,0.675,0.7692,0.6029
4,0.172,1.0,0.8182,1.0,0.8,0.2862,0.7641,0.675,0.7115,0.6471
5,0.1874,0.9286,0.8182,1.0,0.7143,0.2856,0.7639,0.6667,0.6538,0.6765
6,0.2955,0.5417,0.5455,0.3333,0.625,0.2857,0.7639,0.65,0.6154,0.6765
7,0.152,1.0,0.8182,1.0,0.8,0.2858,0.7633,0.65,0.6154,0.6765
8,0.2401,0.7857,0.7273,0.75,0.7143,0.286,0.7633,0.65,0.6154,0.6765
9,0.1375,0.9667,0.9091,1.0,0.8333,0.286,0.7636,0.65,0.6154,0.6765
10,0.1907,1.0,0.8182,0.5,1.0,0.2857,0.7633,0.65,0.6154,0.6765
11,0.234,0.8333,0.8182,0.8,0.8333,0.2856,0.7633,0.6667,0.6538,0.6765
12,0.2484,0.9333,0.7273,0.4,1.0,0.2857,0.763,0.6667,0.6538,0.6765
13,0.176,1.0,0.8182,1.0,0.6667,0.2857,0.7627,0.6667,0.6538,0.6765
14,0.34,0.5667,0.4545,0.6,0.3333,0.2858,0.763,0.6583,0.6538,0.6618
15,0.1575,1.0,1.0,1.0,1.0,0.2858,0.763,0.6583,0.6538,0.6618
16,0.2637,0.75,0.6364,0.6667,0.625,0.2859,0.763,0.6583,0.6538,0.6618
17,0.3392,0.9,0.6364,0.3333,1.0,0.2859,0.763,0.6667,0.6731,0.6618
18,0.1113,1.0,1.0,1.0,1.0,0.2861,0.7627,0.6667,0.6731,0.6618
19,0.1856,0.8889,0.7273,1.0,0.6667,0.2861,0.7627,0.6667,0.6731,0.6618
