epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.1485,0.8333,0.7273,0.5,0.7778,0.1967,0.922,0.85,0.9444,0.7727
1,0.091,1.0,0.7273,1.0,0.7,0.194,0.9228,0.85,0.9074,0.803
2,0.0693,1.0,0.8182,1.0,0.8,0.1911,0.9226,0.85,0.8704,0.8333
3,0.1098,0.9444,0.9091,0.5,1.0,0.19,0.9226,0.85,0.8704,0.8333
4,0.081,1.0,1.0,1.0,1.0,0.1906,0.9223,0.85,0.8704,0.8333
5,0.0768,1.0,1.0,1.0,1.0,0.1911,0.9223,0.85,0.8704,0.8333
6,0.0878,1.0,0.9091,1.0,0.8889,0.1911,0.922,0.85,0.8704,0.8333
7,0.1414,0.9444,0.8182,0.5,0.8889,0.1921,0.9226,0.85,0.8889,0.8182
8,0.156,0.9643,0.9091,0.75,1.0,0.1945,0.9223,0.8333,0.9074,0.7727
9,0.1107,1.0,0.7273,1.0,0.625,0.1968,0.9228,0.85,0.9444,0.7727
10,0.055,1.0,1.0,1.0,1.0,0.1967,0.9226,0.85,0.9444,0.7727
11,0.2523,0.7857,0.7273,0.75,0.7143,0.1968,0.9223,0.85,0.9444,0.7727
12,0.0872,1.0,0.9091,1.0,0.9,0.1969,0.9226,0.85,0.9444,0.7727
13,0.0647,1.0,0.9091,1.0,0.8889,0.1969,0.9223,0.85,0.9444,0.7727
14,0.0694,1.0,0.8182,1.0,0.8,0.196,0.9223,0.85,0.9444,0.7727
15,0.0729,1.0,1.0,1.0,1.0,0.1952,0.9223,0.85,0.9444,0.7727
16,0.0812,1.0,1.0,1.0,1.0,0.1951,0.9223,0.85,0.9444,0.7727
17,0.161,0.8571,0.7273,0.75,0.7143,0.1952,0.9223,0.85,0.9444,0.7727
18,0.0878,1.0,0.8182,1.0,0.7778,0.1951,0.9223,0.85,0.9444,0.7727
19,0.1069,1.0,0.7273,1.0,0.6667,0.195,0.9223,0.8417,0.9259,0.7727
