epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.0686,1.0,1.0,1.0,1.0,0.1269,0.9474,0.8917,0.9368,0.72
1,0.1382,0.9167,0.8182,0.75,1.0,0.1323,0.9469,0.8917,0.9474,0.68
2,0.1211,0.8333,0.8182,0.7778,1.0,0.1304,0.9478,0.8917,0.9474,0.68
3,0.0627,1.0,1.0,1.0,1.0,0.1251,0.9469,0.8917,0.9368,0.72
4,0.0615,1.0,1.0,1.0,1.0,0.122,0.9465,0.8917,0.9368,0.72
5,0.0609,1.0,0.9091,0.9,1.0,0.121,0.9465,0.8917,0.9368,0.72
6,0.1887,0.8333,0.7273,0.7778,0.5,0.1196,0.9461,0.8917,0.9368,0.72
7,0.0821,0.9,0.9091,0.9,1.0,0.1194,0.9465,0.8917,0.9368,0.72
8,0.1479,0.8333,0.8182,0.8889,0.5,0.1187,0.9465,0.8917,0.9368,0.72
9,0.051,1.0,1.0,1.0,1.0,0.1161,0.9465,0.9,0.9368,0.76
10,0.2103,0.6667,0.7273,0.7778,0.5,0.113,0.9461,0.9,0.9368,0.76
11,0.0627,1.0,0.9091,0.8889,1.0,0.1134,0.9469,0.9,0.9368,0.76
12,0.1389,0.8333,0.7273,0.6667,1.0,0.1148,0.9465,0.9,0.9368,0.76
13,0.0301,1.0,1.0,1.0,1.0,0.1161,0.9461,0.9,0.9368,0.76
14,0.0364,1.0,1.0,1.0,1.0,0.1168,0.9461,0.9,0.9368,0.76
15,0.1049,0.8889,0.9091,0.8889,1.0,0.118,0.9461,0.8917,0.9368,0.72
16,0.0614,1.0,0.9091,0.8889,1.0,0.1177,0.9461,0.8917,0.9368,0.72
17,0.155,0.7778,0.7273,0.6667,1.0,0.1176,0.9461,0.8917,0.9368,0.72
18,0.0995,0.9583,0.9091,0.875,1.0,0.1169,0.9465,0.9,0.9368,0.76
19,0.1173,0.9,0.9091,0.9,1.0,0.1166,0.9465,0.9,0.9368,0.76
