epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.2116,0.8,0.8636,0.4,1.0,0.1753,0.9436,0.875,0.8148,0.9242
1,0.0688,1.0,1.0,1.0,1.0,0.1746,0.9433,0.875,0.8148,0.9242
2,0.0902,1.0,0.9091,1.0,0.8824,0.1731,0.9439,0.875,0.8148,0.9242
3,0.0892,0.9649,0.8182,1.0,0.7895,0.1728,0.9436,0.875,0.8148,0.9242
4,0.0792,1.0,0.9545,1.0,0.9412,0.1718,0.943,0.875,0.8148,0.9242
5,0.1122,0.9479,0.8182,0.8333,0.8125,0.1709,0.9439,0.875,0.8148,0.9242
6,0.0878,0.9861,0.7727,1.0,0.7222,0.1719,0.9442,0.875,0.8148,0.9242
7,0.1363,0.807,0.7727,0.6667,0.7895,0.1727,0.9436,0.875,0.8148,0.9242
8,0.1172,0.9896,0.9091,1.0,0.875,0.1725,0.9436,0.875,0.8148,0.9242
9,0.1177,0.9176,0.8636,0.8,0.8824,0.1719,0.943,0.875,0.8148,0.9242
10,0.0977,0.925,0.8182,1.0,0.8,0.1721,0.943,0.875,0.8148,0.9242
11,0.1375,0.8706,0.7727,0.8,0.7647,0.1711,0.943,0.875,0.8148,0.9242
12,0.1169,0.9583,0.9091,1.0,0.875,0.171,0.943,0.875,0.8148,0.9242
13,0.0976,0.9474,0.9091,0.6667,0.9474,0.1707,0.9433,0.875,0.8148,0.9242
14,0.1092,0.9298,0.7727,1.0,0.7368,0.1709,0.9436,0.875,0.8148,0.9242
15,0.1564,0.7193,0.7727,0.6667,0.7895,0.1711,0.9436,0.875,0.8148,0.9242
16,0.0904,1.0,0.8636,1.0,0.8333,0.1711,0.9436,0.875,0.8148,0.9242
17,0.1282,0.9896,0.9091,1.0,0.875,0.1702,0.9436,0.875,0.8148,0.9242
18,0.1485,0.8611,0.7727,0.75,0.7778,0.1699,0.9439,0.875,0.8148,0.9242
19,0.1163,0.8772,0.8182,0.6667,0.8421,0.1695,0.9439,0.875,0.8148,0.9242
