epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.1148,0.8947,0.7273,0.6842,1.0,0.104,0.9549,0.9083,0.9158,0.88
1,0.1279,0.9238,0.8182,0.8,0.8571,0.1049,0.9558,0.9083,0.9158,0.88
2,0.1167,0.8596,0.8182,0.7895,1.0,0.1054,0.9558,0.9083,0.9158,0.88
3,0.0834,0.9911,0.8636,0.7857,1.0,0.1054,0.9558,0.9083,0.9158,0.88
4,0.0872,1.0,0.8182,0.7647,1.0,0.1062,0.9562,0.8917,0.9158,0.8
5,0.0864,1.0,0.7273,0.6842,1.0,0.1106,0.9571,0.9,0.9474,0.72
6,0.1734,0.8235,0.7727,0.7647,0.8,0.1109,0.9545,0.8917,0.9474,0.68
7,0.0754,1.0,0.8636,0.8235,1.0,0.112,0.9545,0.8917,0.9474,0.68
8,0.0659,0.9649,0.9545,0.9474,1.0,0.1128,0.9545,0.8917,0.9474,0.68
9,0.1396,0.9238,0.8636,0.8667,0.8571,0.1118,0.9549,0.8917,0.9474,0.68
10,0.1272,0.9123,0.7273,0.6842,1.0,0.1119,0.9549,0.8917,0.9474,0.68
11,0.0874,1.0,0.7727,0.7368,1.0,0.1142,0.9545,0.8917,0.9474,0.68
12,0.1024,0.9474,0.7273,0.6842,1.0,0.1164,0.9558,0.8917,0.9474,0.68
13,0.0702,1.0,0.8636,0.85,1.0,0.1172,0.9558,0.8917,0.9474,0.68
14,0.0844,0.9649,0.9545,1.0,0.6667,0.1176,0.9558,0.8917,0.9474,0.68
15,0.1031,0.9298,0.7727,0.7368,1.0,0.1176,0.9554,0.8917,0.9474,0.68
16,0.0868,1.0,0.8182,0.7647,1.0,0.1179,0.9554,0.9,0.9579,0.68
17,0.1132,0.9294,0.7727,0.7059,1.0,0.1181,0.9554,0.9,0.9579,0.68
18,0.1331,0.8472,0.7273,0.6667,1.0,0.1181,0.9554,0.9,0.9579,0.68
19,0.0813,1.0,0.9091,0.8824,1.0,0.1182,0.9554,0.9,0.9579,0.68
