epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.2927,0.6857,0.6818,0.4286,0.8,0.2862,0.7639,0.675,0.7115,0.6471
1,0.1878,0.9048,0.8182,0.7143,0.8667,0.2859,0.7641,0.6667,0.6731,0.6618
2,0.2329,0.7949,0.7727,0.8889,0.6923,0.2884,0.7633,0.675,0.7692,0.6029
3,0.143,0.9649,0.8182,1.0,0.7895,0.2864,0.7636,0.6833,0.7308,0.6471
4,0.1759,0.9333,0.8636,1.0,0.8,0.2858,0.7633,0.65,0.6154,0.6765
5,0.1852,0.8803,0.8182,0.8889,0.7692,0.2859,0.763,0.675,0.6731,0.6765
6,0.2355,0.7708,0.7273,0.5,0.8125,0.2863,0.7641,0.675,0.7115,0.6471
7,0.148,0.975,0.8182,1.0,0.8,0.2858,0.7639,0.65,0.6154,0.6765
8,0.2308,0.8376,0.7273,0.7778,0.6923,0.2871,0.7639,0.6667,0.6154,0.7059
9,0.1453,0.9583,0.9091,1.0,0.875,0.2873,0.7636,0.6667,0.6154,0.7059
10,0.1984,0.9375,0.8182,0.625,0.9286,0.2855,0.7636,0.65,0.6154,0.6765
11,0.3071,0.6838,0.6364,0.4444,0.7692,0.2888,0.7627,0.675,0.7692,0.6029
12,0.2097,0.9417,0.8182,0.7,0.9167,0.2985,0.7593,0.6833,0.8846,0.5294
13,0.1923,0.906,0.7727,1.0,0.6154,0.3011,0.7599,0.6833,0.8846,0.5294
14,0.2999,0.7265,0.6364,0.8889,0.4615,0.299,0.7585,0.6833,0.8846,0.5294
15,0.1757,0.9829,0.8636,1.0,0.7692,0.2937,0.7588,0.6917,0.8654,0.5588
16,0.2315,0.7765,0.7727,0.6,0.8235,0.2883,0.7593,0.675,0.7692,0.6029
17,0.2258,0.8661,0.7273,0.5,0.8571,0.2899,0.7593,0.675,0.8077,0.5735
18,0.1079,1.0,0.9545,1.0,0.9333,0.2897,0.7596,0.675,0.8077,0.5735
19,0.2078,0.8667,0.7273,0.8571,0.6667,0.2881,0.7593,0.6833,0.7692,0.6176
