epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.1026,0.9328,0.8761,0.8421,0.883,0.1467,0.9554,0.8667,0.8519,0.8788
1,0.0926,0.9581,0.8584,0.9,0.8495,0.1475,0.9529,0.8667,0.8519,0.8788
2,0.0842,0.9597,0.8761,0.85,0.8817,0.1477,0.9534,0.8667,0.8519,0.8788
3,0.0727,0.9737,0.9381,0.8889,0.9474,0.1471,0.9529,0.8667,0.8519,0.8788
4,0.0955,0.9418,0.885,0.8421,0.8936,0.1474,0.9523,0.8667,0.8519,0.8788
5,0.1012,0.9555,0.8673,0.8929,0.8588,0.1475,0.954,0.875,0.8889,0.8636
6,0.0832,0.966,0.8761,0.9545,0.8571,0.1467,0.9534,0.875,0.8704,0.8788
7,0.1229,0.9235,0.8673,0.8462,0.8736,0.1467,0.9534,0.8667,0.8704,0.8636
8,0.0947,0.9449,0.8584,0.8824,0.8542,0.1464,0.9534,0.875,0.8704,0.8788
9,0.1052,0.9356,0.8673,0.8636,0.8681,0.1465,0.9534,0.875,0.8704,0.8788
10,0.094,0.9612,0.8584,0.9048,0.8478,0.1464,0.9534,0.8667,0.8519,0.8788
11,0.103,0.9283,0.8761,0.8421,0.883,0.1464,0.9534,0.8667,0.8519,0.8788
12,0.0888,0.9744,0.9027,0.9355,0.8902,0.1463,0.9531,0.8667,0.8704,0.8636
13,0.0688,0.9807,0.885,0.9444,0.8737,0.1463,0.9531,0.875,0.8704,0.8788
14,0.0729,0.9765,0.9115,0.9474,0.9043,0.1465,0.9531,0.8667,0.8519,0.8788
15,0.0901,0.9388,0.8761,0.7333,0.898,0.1469,0.9523,0.8667,0.8519,0.8788
16,0.122,0.9257,0.8584,0.8077,0.8736,0.1465,0.9523,0.8667,0.8704,0.8636
17,0.0885,0.9659,0.8761,0.84,0.8864,0.1468,0.9526,0.875,0.8889,0.8636
18,0.0912,0.97,0.8584,0.9048,0.8478,0.1465,0.9526,0.8667,0.8704,0.8636
19,0.0785,0.9772,0.8761,1.0,0.8478,0.1463,0.9526,0.8667,0.8704,0.8636
