epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity
0,0.1765,0.9203,0.8929,0.875,0.9,0.251,0.8314,0.7417,0.8269,0.6765
1,0.1544,0.9474,0.8571,0.8333,0.8684,0.2512,0.8337,0.7417,0.8269,0.6765
2,0.1604,0.9406,0.8393,0.9375,0.8,0.2498,0.8334,0.7667,0.8269,0.7206
3,0.1389,0.9575,0.9464,0.9286,0.9524,0.2499,0.8303,0.7667,0.8077,0.7353
4,0.1806,0.9318,0.8571,0.8636,0.8529,0.252,0.8303,0.7333,0.8269,0.6618
5,0.1684,0.9389,0.8393,0.85,0.8333,0.2528,0.8312,0.7333,0.8269,0.6618
6,0.2367,0.8569,0.8036,0.65,0.8889,0.2685,0.8309,0.6583,0.9038,0.4706
7,0.1502,0.9696,0.8214,1.0,0.7674,0.2522,0.8351,0.75,0.8654,0.6618
8,0.2101,0.8724,0.75,0.7083,0.7812,0.258,0.8337,0.6917,0.9038,0.5294
9,0.1872,0.9024,0.8036,0.8667,0.7805,0.2538,0.8351,0.7333,0.9038,0.6029
10,0.1909,0.9042,0.8214,0.9,0.7778,0.2547,0.8348,0.7083,0.9038,0.5588
11,0.2319,0.8202,0.6964,0.7778,0.6579,0.254,0.8348,0.725,0.9038,0.5882
12,0.2221,0.8748,0.7679,0.76,0.7742,0.2571,0.8337,0.6917,0.9038,0.5294
13,0.1914,0.8974,0.7857,0.8824,0.7436,0.256,0.8326,0.6917,0.9038,0.5294
14,0.1989,0.8854,0.7857,0.8824,0.7436,0.2534,0.8329,0.7417,0.8654,0.6471
15,0.1909,0.917,0.8393,0.7619,0.8857,0.2537,0.8329,0.7417,0.8654,0.6471
16,0.1823,0.9056,0.8036,0.8,0.8056,0.2542,0.8326,0.7417,0.9038,0.6176
17,0.1456,0.962,0.875,0.7222,0.9474,0.2547,0.8326,0.7167,0.9038,0.5735
18,0.1372,0.9694,0.8929,0.85,0.9167,0.2547,0.8331,0.7167,0.9038,0.5735
19,0.1758,0.9152,0.7857,0.8889,0.7368,0.2544,0.8323,0.7167,0.9038,0.5735
